DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU27_2020,2023-05,6.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU27_2020,2023-06,6.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU27_2020,2023-07,7.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2020-01,-1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,EU28,2023-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-01,-1.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-02,1.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-03,-38.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-04,-90.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-05,-89.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-06,-84.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-07,-74.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-08,-69.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-09,-77.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-10,-78.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-11,-75.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2020-12,-79.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-01,-78.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-02,-79.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-03,-66.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-04,98.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-05,87.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-06,71.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-07,33.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-08,31.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-09,83.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-10,124.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-11,147.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2021-12,236.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-01,183.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-02,174.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-03,182.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-04,230.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-05,248.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-06,165.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-07,107.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-08,71.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-09,60.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-10,41.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-11,19.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2022-12,11.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-01,22.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-02,28.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-03,23.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-04,5.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-05,1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-06,5.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FI,2023-07,1.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-01,0.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-02,2.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-03,-43.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-04,-94.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-05,-92.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-06,-85.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-07,-62.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-08,-49.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-09,-56.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-10,-59.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-11,-71.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2020-12,-64.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-01,-63.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-02,-68.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-03,-46.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-04,374.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-05,347.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-06,199.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-07,73.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-08,41.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-09,51.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-10,72.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-11,174.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2021-12,120.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-01,74.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-02,127.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-03,157.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-04,190.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-05,157.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-06,90.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-07,34.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-08,23.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-09,29.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-10,28.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-11,14.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2022-12,18.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-01,33.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-02,23.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-03,8.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-04,8.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-05,6.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-06,6.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,FR,2023-07,4.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-01,-3.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-02,1.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-03,-36.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-04,-95.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-05,-93.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-06,-83.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-07,-61.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-08,-45.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-09,-60.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-10,-70.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-11,-56.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2020-12,-61.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-01,-58.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-02,-61.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-03,-33.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-04,559.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-05,340.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-06,151.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-07,70.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-08,43.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-09,107.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-10,169.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-11,84.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2021-12,142.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-01,115.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-02,119.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-03,121.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-04,187.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-05,192.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-06,117.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-07,38.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-08,19.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-09,18.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-10,20.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-11,23.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2022-12,9.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-01,18.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-02,17.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-03,17.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-04,8.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-05,9.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-06,7.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HR,2023-07,10.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-01,10.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-02,12.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-03,-34.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-04,-91.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-05,-89.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-06,-80.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-07,-61.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-08,-57.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-09,-75.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-10,-80.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-11,-81.4,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2020-12,-82.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-01,-83.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-02,-83.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-03,-71.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-04,118.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-05,92.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-06,89.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-07,32.2,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-08,31.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-09,134.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-10,206.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-11,267.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2021-12,298.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-01,269.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-02,288.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-03,315.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-04,339.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-05,317.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-06,135.0,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-07,64.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-08,45.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-09,40.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-10,30.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-11,14.5,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2022-12,11.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-01,20.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-02,16.6,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-03,11.9,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-04,6.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-05,5.3,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-06,3.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,HU,2023-07,8.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-01,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-02,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-03,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-04,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-05,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-06,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-07,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-08,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-09,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-10,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-11,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2019-12,,z
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2020-01,-3.8,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2020-02,-0.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2020-03,-29.1,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2020-04,-91.7,
ESTAT:AVIA_TF_CM(1.0),09/08/23 23:00:00,M,PCH_M12,IE,2020-05,-91.4,
